2026-07-22 19:20:18,880 | INFO | app.nodes.validation | Validation Node started — 1 rows, 2 columns
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
For troubleshooting, visit: https://docs.langchain.com/oss/python/langchain/errors/OUTPUT_PARSING_FAILURE 
2026-07-25 11:08:40,272 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Advertising And Sales.csv (Extension: .csv)
2026-07-25 11:08:40,274 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-25 11:08:40,278 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 200 rows x 5 columns.
2026-07-25 11:08:40,280 | INFO | app.nodes.validation | Validation Node started — 200 rows, 5 columns
2026-07-25 11:08:40,285 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-25 11:08:40,292 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 200 rows and 5 columns.
2026-07-25 11:08:40,296 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 200 -> 200. Columns converted: 0.
2026-07-25 11:08:40,303 | INFO | app.nodes.profiling | Profiling Node started — 200 rows, 5 columns
2026-07-25 11:08:40,312 | INFO | app.nodes.profiling | Excluded identifier columns from numeric analysis: ['ID']
2026-07-25 11:08:40,340 | INFO | app.nodes.profiling | Profiling complete — Analyzed 4 numeric, 0 categorical, 0 datetime column(s), and excluded 1 identifier column(s).
2026-07-25 11:08:40,344 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-25 11:08:43,777 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 11:08:43,873 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 3 analyses and 5 charts
2026-07-25 11:08:43,882 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-25 11:08:43,887 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-25 11:08:43,931 | INFO | app.nodes.statistics | Statistics Node completed — produced 3 analyses (0 unsupported).
2026-07-25 11:08:44,047 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-25 11:08:44,506 | INFO | app.nodes.visualization | Rendered chart [1]: scatter -> outputs\charts\chart_1_scatter.png
2026-07-25 11:08:44,818 | INFO | app.nodes.visualization | Rendered chart [2]: scatter -> outputs\charts\chart_2_scatter.png
2026-07-25 11:08:45,138 | INFO | app.nodes.visualization | Rendered chart [3]: scatter -> outputs\charts\chart_3_scatter.png
2026-07-25 11:08:45,572 | INFO | app.nodes.visualization | Rendered chart [4]: quantile_hist -> outputs\charts\chart_4_quantile_hist.png
2026-07-25 11:08:45,979 | INFO | app.nodes.visualization | Rendered chart [5]: quantile_hist -> outputs\charts\chart_5_quantile_hist.png
2026-07-25 11:08:45,979 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 0 failed.
2026-07-25 11:08:48,563 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 11:08:51,283 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 11:08:53,924 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 11:08:58,123 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 11:08:58,130 | ERROR | app.node_wrapper | Node 'narrative_agent' failed: NarrativeAgentError: Narrative Agent failed after retries: Failed to parse ExecutiveNarrative from completion {"business_story": "Our analysis reveals that TV advertising spend has a strong positive correlation with Sales, indicating that increased investment in TV ads is associated with higher sales. The average TV advertising spend is 147.0325, with a wide range of spending, suggesting opportunities for optimization. Radio advertising also shows a relatively strong correlation with Sales, although not as strong as TV. Newspaper advertising has a weaker correlation with Sales but exhibits significant variability in spending, with 2 outliers detected. These insights suggest that TV and Radio advertising are key drivers of Sales, while Newspaper advertising may require more targeted strategies.", "column_intelligence": [{"column": "TV", "importance": "High", "confidence": "High", "correlation": 0.7832}, {"column": "Radio", "importance": "Medium", "confidence": "Medium", "correlation": 0.5749}, {"column": "Newspaper", "importance": "Low", "confidence": "Low", "correlation": 0.2269}, {"column": "Sales", "importance": "High", "confidence": "High", "correlation": "Target variable"}, {"column": "ID", "importance": "None", "confidence": "None", "correlation": "Identifier"}], "opportunities": ["Optimize TV advertising spend to maximize Sales", "Invest in Radio advertising to drive Sales growth", "Develop targeted Newspaper advertising strategies to improve effectiveness"], "risks": ["Inefficient allocation of TV advertising spend may lead to reduced Sales", "Overreliance on Radio advertising may limit Sales growth potential", "Failure to address Newspaper advertising outliers may result in wasted spend"]}. Got: 21 validation errors for ExecutiveNarrative
column_intelligence.0.purpose
  Field required [type=missing, input_value={'column': 'TV', 'importa..., 'correlation': 0.7832}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.0.business_interpretation
  Field required [type=missing, input_value={'column': 'TV', 'importa..., 'correlation': 0.7832}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.0.risk_note
  Field required [type=missing, input_value={'column': 'TV', 'importa..., 'correlation': 0.7832}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.1.purpose
  Field required [type=missing, input_value={'column': 'Radio', 'impo..., 'correlation': 0.5749}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.1.business_interpretation
  Field required [type=missing, input_value={'column': 'Radio', 'impo..., 'correlation': 0.5749}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.1.risk_note
  Field required [type=missing, input_value={'column': 'Radio', 'impo..., 'correlation': 0.5749}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.2.purpose
  Field required [type=missing, input_value={'column': 'Newspaper', '..., 'correlation': 0.2269}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.2.business_interpretation
  Field required [type=missing, input_value={'column': 'Newspaper', '..., 'correlation': 0.2269}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.2.risk_note
  Field required [type=missing, input_value={'column': 'Newspaper', '..., 'correlation': 0.2269}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.3.purpose
  Field required [type=missing, input_value={'column': 'Sales', 'impo...ion': 'Target variable'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.3.business_interpretation
  Field required [type=missing, input_value={'column': 'Sales', 'impo...ion': 'Target variable'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.3.risk_note
  Field required [type=missing, input_value={'column': 'Sales', 'impo...ion': 'Target variable'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.4.purpose
  Field required [type=missing, input_value={'column': 'ID', 'importa...relation': 'Identifier'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.4.business_interpretation
  Field required [type=missing, input_value={'column': 'ID', 'importa...relation': 'Identifier'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
column_intelligence.4.risk_note
  Field required [type=missing, input_value={'column': 'ID', 'importa...relation': 'Identifier'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
opportunities.0
  Input should be a valid dictionary or instance of Opportunity [type=model_type, input_value='Optimize TV advertising spend to maximize Sales', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
opportunities.1
  Input should be a valid dictionary or instance of Opportunity [type=model_type, input_value='Invest in Radio advertis...g to drive Sales growth', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
opportunities.2
  Input should be a valid dictionary or instance of Opportunity [type=model_type, input_value='Develop targeted Newspap...o improve effectiveness', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
risks.0
  Input should be a valid dictionary or instance of Risk [type=model_type, input_value='Inefficient allocation o...y lead to reduced Sales', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
risks.1
  Input should be a valid dictionary or instance of Risk [type=model_type, input_value='Overreliance on Radio ad... Sales growth potential', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
risks.2
  Input should be a valid dictionary or instance of Risk [type=model_type, input_value='Failure to address Newsp... result in wasted spend', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/model_type
For troubleshooting, visit: https://docs.langchain.com/oss/python/langchain/errors/OUTPUT_PARSING_FAILURE 
2026-07-25 15:42:40,191 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Advertising And Sales.csv (Extension: .csv)
2026-07-25 15:42:40,215 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-25 15:42:40,223 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 200 rows x 5 columns.
2026-07-25 15:42:40,226 | INFO | app.nodes.validation | Validation Node started — 200 rows, 5 columns
2026-07-25 15:42:40,246 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-25 15:42:40,253 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 200 rows and 5 columns.
2026-07-25 15:42:40,256 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 200 -> 200. Columns converted: 0.
2026-07-25 15:42:40,262 | INFO | app.nodes.profiling | Profiling Node started — 200 rows, 5 columns
2026-07-25 15:42:40,278 | INFO | app.nodes.profiling | Excluded identifier columns from numeric analysis: ['ID']
2026-07-25 15:42:40,305 | INFO | app.nodes.profiling | Profiling complete — Analyzed 4 numeric, 0 categorical, 0 datetime column(s), and excluded 1 identifier column(s).
2026-07-25 15:42:40,306 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-25 15:42:43,056 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 15:42:43,173 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 3 analyses and 5 charts
2026-07-25 15:42:43,211 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-25 15:42:43,251 | INFO | app.nodes.statistics | Statistics Node completed — produced 3 analyses (0 unsupported).
2026-07-25 15:42:43,266 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-25 15:42:43,428 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-25 15:42:44,014 | INFO | app.nodes.visualization | Rendered chart [1]: scatter -> outputs\charts\chart_1_scatter.png
2026-07-25 15:42:45,121 | INFO | app.nodes.visualization | Rendered chart [2]: scatter -> outputs\charts\chart_2_scatter.png
2026-07-25 15:42:46,525 | INFO | app.nodes.visualization | Rendered chart [3]: scatter -> outputs\charts\chart_3_scatter.png
2026-07-25 15:42:48,312 | INFO | app.nodes.visualization | Rendered chart [4]: quantile_hist -> outputs\charts\chart_4_quantile_hist.png
2026-07-25 15:42:48,458 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-25 15:42:49,688 | INFO | app.nodes.visualization | Rendered chart [5]: correlation_heatmap -> outputs\charts\chart_5_correlation_heatmap.png
2026-07-25 15:42:49,689 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 0 failed.
2026-07-25 15:42:53,762 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 15:42:58,922 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 15:42:58,924 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-25 15:43:01,992 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-25 15:43:01,995 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-25 15:43:02,916 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_c8f151cb.pdf
2026-07-25 16:01:13,152 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-25 16:01:13,178 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-25 16:01:13,328 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-25 16:01:13,329 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-25 16:01:13,332 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-25 16:01:13,354 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-25 16:01:13,358 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-25 16:01:13,391 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
